ativo,preco,moeda,horario_coleta
GC=F,2368.60009765625,USD,2024-07-09 17:00:00+00:00
GC=F,2371.39990234375,USD,2024-07-09 18:00:00+00:00
GC=F,2370.0,USD,2024-07-09 19:00:00+00:00
GC=F,2371.10009765625,USD,2024-07-09 20:00:00+00:00
GC=F,2371.10009765625,USD,2024-07-09 22:00:00+00:00
GC=F,2371.5,USD,2024-07-09 23:00:00+00:00
GC=F,2371.300048828125,USD,2024-07-10 00:00:00+00:00
GC=F,2374.5,USD,2024-07-10 01:00:00+00:00
GC=F,2375.699951171875,USD,2024-07-10 02:00:00+00:00
GC=F,2374.5,USD,2024-07-10 03:00:00+00:00
GC=F,2374.199951171875,USD,2024-07-10 04:00:00+00:00
GC=F,2374.800048828125,USD,2024-07-10 05:00:00+00:00
GC=F,2378.300048828125,USD,2024-07-10 06:00:00+00:00
GC=F,2379.199951171875,USD,2024-07-10 07:00:00+00:00
GC=F,2379.300048828125,USD,2024-07-10 08:00:00+00:00
GC=F,2378.39990234375,USD,2024-07-10 09:00:00+00:00
GC=F,2379.10009765625,USD,2024-07-10 10:00:00+00:00
GC=F,2384.89990234375,USD,2024-07-10 11:00:00+00:00
GC=F,2384.5,USD,2024-07-10 12:00:00+00:00
GC=F,2392.89990234375,USD,2024-07-10 13:00:00+00:00
GC=F,2381.300048828125,USD,2024-07-10 14:00:00+00:00
GC=F,2385.39990234375,USD,2024-07-10 15:00:00+00:00
GC=F,2384.300048828125,USD,2024-07-10 16:00:00+00:00
GC=F,2379.5,USD,2024-07-10 17:00:00+00:00
GC=F,2378.89990234375,USD,2024-07-10 18:00:00+00:00
GC=F,2378.39990234375,USD,2024-07-10 19:00:00+00:00
GC=F,2377.89990234375,USD,2024-07-10 20:00:00+00:00
GC=F,2378.300048828125,USD,2024-07-10 22:00:00+00:00
GC=F,2378.39990234375,USD,2024-07-10 23:00:00+00:00
GC=F,2379.89990234375,USD,2024-07-11 00:00:00+00:00
GC=F,2381.5,USD,2024-07-11 01:00:00+00:00
GC=F,2382.699951171875,USD,2024-07-11 02:00:00+00:00
GC=F,2383.800048828125,USD,2024-07-11 03:00:00+00:00
GC=F,2387.10009765625,USD,2024-07-11 04:00:00+00:00
GC=F,2387.699951171875,USD,2024-07-11 05:00:00+00:00
GC=F,2386.89990234375,USD,2024-07-11 06:00:00+00:00
GC=F,2385.10009765625,USD,2024-07-11 07:00:00+00:00
GC=F,2386.800048828125,USD,2024-07-11 08:00:00+00:00
GC=F,2389.5,USD,2024-07-11 09:00:00+00:00
GC=F,2387.800048828125,USD,2024-07-11 10:00:00+00:00
GC=F,2386.39990234375,USD,2024-07-11 11:00:00+00:00
GC=F,2411.800048828125,USD,2024-07-11 12:00:00+00:00
GC=F,2412.199951171875,USD,2024-07-11 13:00:00+00:00
GC=F,2423.5,USD,2024-07-11 14:00:00+00:00
GC=F,2423.0,USD,2024-07-11 15:00:00+00:00
GC=F,2417.5,USD,2024-07-11 16:00:00+00:00
GC=F,2419.199951171875,USD,2024-07-11 17:00:00+00:00
GC=F,2422.10009765625,USD,2024-07-11 18:00:00+00:00
GC=F,2419.800048828125,USD,2024-07-11 19:00:00+00:00
GC=F,2420.89990234375,USD,2024-07-11 20:00:00+00:00
GC=F,2419.300048828125,USD,2024-07-11 22:00:00+00:00
GC=F,2421.39990234375,USD,2024-07-11 23:00:00+00:00
GC=F,2417.39990234375,USD,2024-07-12 00:00:00+00:00
GC=F,2413.300048828125,USD,2024-07-12 01:00:00+00:00
GC=F,2415.0,USD,2024-07-12 02:00:00+00:00
GC=F,2414.199951171875,USD,2024-07-12 03:00:00+00:00
GC=F,2414.0,USD,2024-07-12 04:00:00+00:00
GC=F,2413.300048828125,USD,2024-07-12 05:00:00+00:00
GC=F,2409.60009765625,USD,2024-07-12 06:00:00+00:00
GC=F,2409.39990234375,USD,2024-07-12 07:00:00+00:00
GC=F,2412.699951171875,USD,2024-07-12 08:00:00+00:00
GC=F,2410.10009765625,USD,2024-07-12 09:00:00+00:00
GC=F,2405.10009765625,USD,2024-07-12 10:00:00+00:00
GC=F,2406.800048828125,USD,2024-07-12 11:00:00+00:00
GC=F,2402.89990234375,USD,2024-07-12 12:00:00+00:00
GC=F,2408.60009765625,USD,2024-07-12 13:00:00+00:00
GC=F,2414.0,USD,2024-07-12 14:00:00+00:00
GC=F,2416.89990234375,USD,2024-07-12 15:00:00+00:00
GC=F,2421.0,USD,2024-07-12 16:00:00+00:00
GC=F,2422.800048828125,USD,2024-07-12 17:00:00+00:00
GC=F,2419.0,USD,2024-07-12 18:00:00+00:00
GC=F,2417.699951171875,USD,2024-07-12 19:00:00+00:00
GC=F,2416.0,USD,2024-07-12 20:00:00+00:00
GC=F,2412.0,USD,2024-07-14 22:00:00+00:00
GC=F,2413.199951171875,USD,2024-07-14 23:00:00+00:00
GC=F,2413.199951171875,USD,2024-07-15 00:00:00+00:00
GC=F,2414.89990234375,USD,2024-07-15 01:00:00+00:00
GC=F,2414.0,USD,2024-07-15 02:00:00+00:00
GC=F,2416.39990234375,USD,2024-07-15 03:00:00+00:00
GC=F,2416.199951171875,USD,2024-07-15 04:00:00+00:00
GC=F,2412.800048828125,USD,2024-07-15 05:00:00+00:00
GC=F,2408.0,USD,2024-07-15 06:00:00+00:00
GC=F,2412.60009765625,USD,2024-07-15 07:00:00+00:00
GC=F,2416.699951171875,USD,2024-07-15 08:00:00+00:00
GC=F,2415.300048828125,USD,2024-07-15 09:00:00+00:00
GC=F,2419.699951171875,USD,2024-07-15 10:00:00+00:00
GC=F,2423.0,USD,2024-07-15 11:00:00+00:00
GC=F,2419.60009765625,USD,2024-07-15 12:00:00+00:00
GC=F,2423.699951171875,USD,2024-07-15 13:00:00+00:00
GC=F,2436.5,USD,2024-07-15 14:00:00+00:00
GC=F,2438.199951171875,USD,2024-07-15 15:00:00+00:00
GC=F,2435.300048828125,USD,2024-07-15 16:00:00+00:00
GC=F,2426.300048828125,USD,2024-07-15 17:00:00+00:00
GC=F,2427.10009765625,USD,2024-07-15 18:00:00+00:00
GC=F,2426.0,USD,2024-07-15 19:00:00+00:00
GC=F,2427.39990234375,USD,2024-07-15 20:00:00+00:00
GC=F,2425.699951171875,USD,2024-07-15 22:00:00+00:00
GC=F,2427.10009765625,USD,2024-07-15 23:00:00+00:00
GC=F,2425.800048828125,USD,2024-07-16 00:00:00+00:00
GC=F,2431.89990234375,USD,2024-07-16 01:00:00+00:00
GC=F,2435.0,USD,2024-07-16 02:00:00+00:00
GC=F,2433.60009765625,USD,2024-07-16 03:00:00+00:00
GC=F,2433.89990234375,USD,2024-07-16 04:00:00+00:00
GC=F,2436.5,USD,2024-07-16 05:00:00+00:00
GC=F,2438.300048828125,USD,2024-07-16 06:00:00+00:00
GC=F,2441.60009765625,USD,2024-07-16 07:00:00+00:00
GC=F,2441.300048828125,USD,2024-07-16 08:00:00+00:00
GC=F,2447.10009765625,USD,2024-07-16 09:00:00+00:00
GC=F,2444.800048828125,USD,2024-07-16 10:00:00+00:00
GC=F,2444.300048828125,USD,2024-07-16 11:00:00+00:00
GC=F,2437.300048828125,USD,2024-07-16 12:00:00+00:00
GC=F,2447.5,USD,2024-07-16 13:00:00+00:00
GC=F,2456.800048828125,USD,2024-07-16 14:00:00+00:00
GC=F,2468.10009765625,USD,2024-07-16 15:00:00+00:00
GC=F,2463.89990234375,USD,2024-07-16 16:00:00+00:00
GC=F,2469.5,USD,2024-07-16 17:00:00+00:00
GC=F,2470.300048828125,USD,2024-07-16 18:00:00+00:00
GC=F,2473.5,USD,2024-07-16 19:00:00+00:00
GC=F,2473.60009765625,USD,2024-07-16 20:00:00+00:00
GC=F,2473.699951171875,USD,2024-07-16 22:00:00+00:00
GC=F,2473.0,USD,2024-07-16 23:00:00+00:00
GC=F,2473.39990234375,USD,2024-07-17 00:00:00+00:00
GC=F,2484.60009765625,USD,2024-07-17 01:00:00+00:00
GC=F,2479.699951171875,USD,2024-07-17 02:00:00+00:00
GC=F,2476.60009765625,USD,2024-07-17 03:00:00+00:00
GC=F,2472.60009765625,USD,2024-07-17 04:00:00+00:00
GC=F,2470.199951171875,USD,2024-07-17 05:00:00+00:00
GC=F,2471.39990234375,USD,2024-07-17 06:00:00+00:00
GC=F,2479.10009765625,USD,2024-07-17 07:00:00+00:00
GC=F,2479.60009765625,USD,2024-07-17 08:00:00+00:00
GC=F,2479.5,USD,2024-07-17 09:00:00+00:00
GC=F,2472.300048828125,USD,2024-07-17 10:00:00+00:00
GC=F,2474.60009765625,USD,2024-07-17 11:00:00+00:00
GC=F,2478.199951171875,USD,2024-07-17 12:00:00+00:00
GC=F,2487.699951171875,USD,2024-07-17 13:00:00+00:00
GC=F,2468.0,USD,2024-07-17 14:00:00+00:00
GC=F,2468.0,USD,2024-07-17 15:00:00+00:00
GC=F,2459.89990234375,USD,2024-07-17 16:00:00+00:00
GC=F,2456.699951171875,USD,2024-07-17 17:00:00+00:00
GC=F,2462.10009765625,USD,2024-07-17 18:00:00+00:00
GC=F,2462.300048828125,USD,2024-07-17 19:00:00+00:00
GC=F,2463.10009765625,USD,2024-07-17 20:00:00+00:00
GC=F,2462.60009765625,USD,2024-07-17 22:00:00+00:00
GC=F,2465.0,USD,2024-07-17 23:00:00+00:00
GC=F,2462.39990234375,USD,2024-07-18 00:00:00+00:00
GC=F,2466.0,USD,2024-07-18 01:00:00+00:00
GC=F,2469.10009765625,USD,2024-07-18 02:00:00+00:00
GC=F,2471.699951171875,USD,2024-07-18 03:00:00+00:00
GC=F,2468.800048828125,USD,2024-07-18 04:00:00+00:00
GC=F,2470.39990234375,USD,2024-07-18 05:00:00+00:00
GC=F,2474.89990234375,USD,2024-07-18 06:00:00+00:00
GC=F,2475.300048828125,USD,2024-07-18 07:00:00+00:00
GC=F,2469.39990234375,USD,2024-07-18 08:00:00+00:00
GC=F,2468.89990234375,USD,2024-07-18 09:00:00+00:00
GC=F,2467.300048828125,USD,2024-07-18 10:00:00+00:00
GC=F,2467.699951171875,USD,2024-07-18 11:00:00+00:00
GC=F,2467.199951171875,USD,2024-07-18 12:00:00+00:00
GC=F,2467.39990234375,USD,2024-07-18 13:00:00+00:00
GC=F,2471.699951171875,USD,2024-07-18 14:00:00+00:00
GC=F,2464.39990234375,USD,2024-07-18 15:00:00+00:00
GC=F,2459.10009765625,USD,2024-07-18 16:00:00+00:00
GC=F,2459.300048828125,USD,2024-07-18 17:00:00+00:00
GC=F,2454.300048828125,USD,2024-07-18 18:00:00+00:00
GC=F,2445.60009765625,USD,2024-07-18 19:00:00+00:00
GC=F,2447.89990234375,USD,2024-07-18 20:00:00+00:00
GC=F,2446.800048828125,USD,2024-07-18 22:00:00+00:00
GC=F,2443.699951171875,USD,2024-07-18 23:00:00+00:00
GC=F,2437.300048828125,USD,2024-07-19 00:00:00+00:00
GC=F,2428.699951171875,USD,2024-07-19 01:00:00+00:00
GC=F,2431.0,USD,2024-07-19 02:00:00+00:00
GC=F,2431.699951171875,USD,2024-07-19 03:00:00+00:00
GC=F,2428.199951171875,USD,2024-07-19 04:00:00+00:00
GC=F,2425.800048828125,USD,2024-07-19 05:00:00+00:00
GC=F,2422.300048828125,USD,2024-07-19 06:00:00+00:00
GC=F,2420.39990234375,USD,2024-07-19 07:00:00+00:00
GC=F,2422.60009765625,USD,2024-07-19 08:00:00+00:00
GC=F,2418.199951171875,USD,2024-07-19 09:00:00+00:00
GC=F,2414.60009765625,USD,2024-07-19 10:00:00+00:00
GC=F,2412.10009765625,USD,2024-07-19 11:00:00+00:00
GC=F,2405.800048828125,USD,2024-07-19 12:00:00+00:00
GC=F,2405.800048828125,USD,2024-07-19 13:00:00+00:00
GC=F,2399.89990234375,USD,2024-07-19 14:00:00+00:00
GC=F,2407.300048828125,USD,2024-07-19 15:00:00+00:00
GC=F,2401.5,USD,2024-07-19 16:00:00+00:00
GC=F,2400.800048828125,USD,2024-07-19 17:00:00+00:00
GC=F,2400.300048828125,USD,2024-07-19 18:00:00+00:00
GC=F,2400.699951171875,USD,2024-07-19 19:00:00+00:00
GC=F,2402.5,USD,2024-07-19 20:00:00+00:00
GC=F,2412.800048828125,USD,2024-07-21 22:00:00+00:00
GC=F,2413.300048828125,USD,2024-07-21 23:00:00+00:00
GC=F,2409.800048828125,USD,2024-07-22 00:00:00+00:00
GC=F,2408.5,USD,2024-07-22 01:00:00+00:00
GC=F,2408.39990234375,USD,2024-07-22 02:00:00+00:00
GC=F,2408.60009765625,USD,2024-07-22 03:00:00+00:00
GC=F,2407.199951171875,USD,2024-07-22 04:00:00+00:00
GC=F,2404.5,USD,2024-07-22 05:00:00+00:00
GC=F,2403.89990234375,USD,2024-07-22 06:00:00+00:00
GC=F,2404.0,USD,2024-07-22 07:00:00+00:00
GC=F,2402.39990234375,USD,2024-07-22 08:00:00+00:00
GC=F,2406.10009765625,USD,2024-07-22 09:00:00+00:00
GC=F,2408.39990234375,USD,2024-07-22 10:00:00+00:00
GC=F,2399.60009765625,USD,2024-07-22 11:00:00+00:00
GC=F,2395.800048828125,USD,2024-07-22 12:00:00+00:00
GC=F,2394.10009765625,USD,2024-07-22 13:00:00+00:00
GC=F,2388.60009765625,USD,2024-07-22 14:00:00+00:00
GC=F,2387.60009765625,USD,2024-07-22 15:00:00+00:00
GC=F,2394.300048828125,USD,2024-07-22 16:00:00+00:00
GC=F,2395.39990234375,USD,2024-07-22 17:00:00+00:00
GC=F,2397.10009765625,USD,2024-07-22 18:00:00+00:00
GC=F,2400.60009765625,USD,2024-07-22 19:00:00+00:00
GC=F,2398.199951171875,USD,2024-07-22 20:00:00+00:00
GC=F,2396.300048828125,USD,2024-07-22 22:00:00+00:00
GC=F,2396.699951171875,USD,2024-07-22 23:00:00+00:00
GC=F,2401.199951171875,USD,2024-07-23 00:00:00+00:00
GC=F,2402.10009765625,USD,2024-07-23 01:00:00+00:00
GC=F,2400.699951171875,USD,2024-07-23 02:00:00+00:00
GC=F,2399.199951171875,USD,2024-07-23 03:00:00+00:00
GC=F,2397.699951171875,USD,2024-07-23 04:00:00+00:00
GC=F,2393.39990234375,USD,2024-07-23 05:00:00+00:00
GC=F,2391.39990234375,USD,2024-07-23 06:00:00+00:00
GC=F,2398.699951171875,USD,2024-07-23 07:00:00+00:00
GC=F,2405.0,USD,2024-07-23 08:00:00+00:00
GC=F,2408.199951171875,USD,2024-07-23 09:00:00+00:00
GC=F,2408.89990234375,USD,2024-07-23 10:00:00+00:00
GC=F,2408.89990234375,USD,2024-07-23 11:00:00+00:00
GC=F,2406.800048828125,USD,2024-07-23 12:00:00+00:00
GC=F,2403.199951171875,USD,2024-07-23 13:00:00+00:00
GC=F,2404.10009765625,USD,2024-07-23 14:00:00+00:00
GC=F,2406.5,USD,2024-07-23 15:00:00+00:00
GC=F,2406.5,USD,2024-07-23 16:00:00+00:00
GC=F,2406.0,USD,2024-07-23 17:00:00+00:00
GC=F,2406.800048828125,USD,2024-07-23 18:00:00+00:00
GC=F,2408.5,USD,2024-07-23 19:00:00+00:00
GC=F,2410.60009765625,USD,2024-07-23 20:00:00+00:00
GC=F,2410.199951171875,USD,2024-07-23 22:00:00+00:00
GC=F,2409.300048828125,USD,2024-07-23 23:00:00+00:00
GC=F,2409.10009765625,USD,2024-07-24 00:00:00+00:00
GC=F,2409.199951171875,USD,2024-07-24 01:00:00+00:00
GC=F,2415.300048828125,USD,2024-07-24 02:00:00+00:00
GC=F,2417.60009765625,USD,2024-07-24 03:00:00+00:00
GC=F,2419.10009765625,USD,2024-07-24 04:00:00+00:00
GC=F,2417.10009765625,USD,2024-07-24 05:00:00+00:00
GC=F,2418.5,USD,2024-07-24 06:00:00+00:00
GC=F,2415.60009765625,USD,2024-07-24 07:00:00+00:00
GC=F,2412.800048828125,USD,2024-07-24 08:00:00+00:00
GC=F,2414.10009765625,USD,2024-07-24 09:00:00+00:00
GC=F,2414.39990234375,USD,2024-07-24 10:00:00+00:00
GC=F,2418.5,USD,2024-07-24 11:00:00+00:00
GC=F,2422.39990234375,USD,2024-07-24 12:00:00+00:00
GC=F,2422.699951171875,USD,2024-07-24 13:00:00+00:00
GC=F,2431.199951171875,USD,2024-07-24 14:00:00+00:00
GC=F,2425.60009765625,USD,2024-07-24 15:00:00+00:00
GC=F,2419.5,USD,2024-07-24 16:00:00+00:00
GC=F,2409.60009765625,USD,2024-07-24 17:00:00+00:00
GC=F,2408.89990234375,USD,2024-07-24 18:00:00+00:00
GC=F,2399.0,USD,2024-07-24 19:00:00+00:00
GC=F,2397.5,USD,2024-07-24 20:00:00+00:00
GC=F,2397.60009765625,USD,2024-07-24 22:00:00+00:00
GC=F,2398.800048828125,USD,2024-07-24 23:00:00+00:00
GC=F,2396.60009765625,USD,2024-07-25 00:00:00+00:00
GC=F,2375.39990234375,USD,2024-07-25 01:00:00+00:00
GC=F,2371.699951171875,USD,2024-07-25 02:00:00+00:00
GC=F,2373.800048828125,USD,2024-07-25 03:00:00+00:00
GC=F,2376.89990234375,USD,2024-07-25 04:00:00+00:00
GC=F,2375.60009765625,USD,2024-07-25 05:00:00+00:00
GC=F,2371.199951171875,USD,2024-07-25 06:00:00+00:00
GC=F,2373.60009765625,USD,2024-07-25 07:00:00+00:00
GC=F,2374.39990234375,USD,2024-07-25 08:00:00+00:00
GC=F,2373.199951171875,USD,2024-07-25 09:00:00+00:00
GC=F,2380.800048828125,USD,2024-07-25 10:00:00+00:00
GC=F,2367.800048828125,USD,2024-07-25 11:00:00+00:00
GC=F,2370.5,USD,2024-07-25 12:00:00+00:00
GC=F,2364.199951171875,USD,2024-07-25 13:00:00+00:00
GC=F,2366.10009765625,USD,2024-07-25 14:00:00+00:00
GC=F,2362.5,USD,2024-07-25 15:00:00+00:00
GC=F,2361.89990234375,USD,2024-07-25 16:00:00+00:00
GC=F,2355.300048828125,USD,2024-07-25 17:00:00+00:00
GC=F,2356.39990234375,USD,2024-07-25 18:00:00+00:00
GC=F,2361.699951171875,USD,2024-07-25 19:00:00+00:00
GC=F,2363.39990234375,USD,2024-07-25 20:00:00+00:00
GC=F,2362.199951171875,USD,2024-07-25 22:00:00+00:00
GC=F,2362.800048828125,USD,2024-07-25 23:00:00+00:00
GC=F,2361.60009765625,USD,2024-07-26 00:00:00+00:00
GC=F,2372.0,USD,2024-07-26 01:00:00+00:00
GC=F,2372.699951171875,USD,2024-07-26 02:00:00+00:00
GC=F,2370.300048828125,USD,2024-07-26 03:00:00+00:00
GC=F,2368.39990234375,USD,2024-07-26 04:00:00+00:00
GC=F,2372.60009765625,USD,2024-07-26 05:00:00+00:00
GC=F,2368.10009765625,USD,2024-07-26 06:00:00+00:00
GC=F,2370.0,USD,2024-07-26 07:00:00+00:00
GC=F,2371.5,USD,2024-07-26 08:00:00+00:00
GC=F,2372.300048828125,USD,2024-07-26 09:00:00+00:00
GC=F,2371.39990234375,USD,2024-07-26 10:00:00+00:00
GC=F,2371.89990234375,USD,2024-07-26 11:00:00+00:00
GC=F,2376.39990234375,USD,2024-07-26 12:00:00+00:00
GC=F,2380.39990234375,USD,2024-07-26 13:00:00+00:00
GC=F,2380.800048828125,USD,2024-07-26 14:00:00+00:00
GC=F,2384.199951171875,USD,2024-07-26 15:00:00+00:00
GC=F,2388.300048828125,USD,2024-07-26 16:00:00+00:00
GC=F,2382.39990234375,USD,2024-07-26 17:00:00+00:00
GC=F,2383.39990234375,USD,2024-07-26 18:00:00+00:00
GC=F,2385.39990234375,USD,2024-07-26 19:00:00+00:00
GC=F,2385.699951171875,USD,2024-07-26 20:00:00+00:00
GC=F,2394.5,USD,2024-07-28 22:00:00+00:00
GC=F,2396.0,USD,2024-07-28 23:00:00+00:00
GC=F,2398.800048828125,USD,2024-07-29 00:00:00+00:00
GC=F,2391.699951171875,USD,2024-07-29 01:00:00+00:00
GC=F,2391.800048828125,USD,2024-07-29 02:00:00+00:00
GC=F,2393.199951171875,USD,2024-07-29 03:00:00+00:00
GC=F,2393.300048828125,USD,2024-07-29 04:00:00+00:00
GC=F,2391.0,USD,2024-07-29 05:00:00+00:00
GC=F,2389.800048828125,USD,2024-07-29 06:00:00+00:00
GC=F,2390.199951171875,USD,2024-07-29 07:00:00+00:00
GC=F,2388.89990234375,USD,2024-07-29 08:00:00+00:00
GC=F,2391.199951171875,USD,2024-07-29 09:00:00+00:00
GC=F,2390.800048828125,USD,2024-07-29 10:00:00+00:00
GC=F,2386.39990234375,USD,2024-07-29 11:00:00+00:00
GC=F,2392.0,USD,2024-07-29 12:00:00+00:00
GC=F,2389.89990234375,USD,2024-07-29 13:00:00+00:00
GC=F,2379.39990234375,USD,2024-07-29 14:00:00+00:00
GC=F,2374.60009765625,USD,2024-07-29 15:00:00+00:00
GC=F,2375.699951171875,USD,2024-07-29 16:00:00+00:00
GC=F,2375.5,USD,2024-07-29 17:00:00+00:00
GC=F,2376.89990234375,USD,2024-07-29 18:00:00+00:00
GC=F,2380.10009765625,USD,2024-07-29 19:00:00+00:00
GC=F,2381.5,USD,2024-07-29 20:00:00+00:00
GC=F,2381.300048828125,USD,2024-07-29 22:00:00+00:00
GC=F,2378.199951171875,USD,2024-07-29 23:00:00+00:00
GC=F,2379.10009765625,USD,2024-07-30 00:00:00+00:00
GC=F,2376.60009765625,USD,2024-07-30 01:00:00+00:00
GC=F,2378.199951171875,USD,2024-07-30 02:00:00+00:00
GC=F,2381.699951171875,USD,2024-07-30 03:00:00+00:00
GC=F,2383.199951171875,USD,2024-07-30 04:00:00+00:00
GC=F,2384.10009765625,USD,2024-07-30 05:00:00+00:00
GC=F,2387.5,USD,2024-07-30 06:00:00+00:00
GC=F,2435.199951171875,USD,2024-07-30 07:00:00+00:00
GC=F,2434.199951171875,USD,2024-07-30 08:00:00+00:00
GC=F,2433.800048828125,USD,2024-07-30 09:00:00+00:00
GC=F,2436.699951171875,USD,2024-07-30 10:00:00+00:00
GC=F,2431.89990234375,USD,2024-07-30 11:00:00+00:00
GC=F,2431.39990234375,USD,2024-07-30 12:00:00+00:00
GC=F,2439.300048828125,USD,2024-07-30 13:00:00+00:00
GC=F,2436.60009765625,USD,2024-07-30 14:00:00+00:00
GC=F,2430.10009765625,USD,2024-07-30 15:00:00+00:00
GC=F,2445.10009765625,USD,2024-07-30 16:00:00+00:00
GC=F,2451.0,USD,2024-07-30 17:00:00+00:00
GC=F,2450.10009765625,USD,2024-07-30 18:00:00+00:00
GC=F,2452.199951171875,USD,2024-07-30 19:00:00+00:00
GC=F,2456.0,USD,2024-07-30 20:00:00+00:00
GC=F,2454.39990234375,USD,2024-07-30 22:00:00+00:00
GC=F,2455.0,USD,2024-07-30 23:00:00+00:00
GC=F,2454.199951171875,USD,2024-07-31 00:00:00+00:00
GC=F,2454.199951171875,USD,2024-07-31 01:00:00+00:00
GC=F,2452.699951171875,USD,2024-07-31 02:00:00+00:00
GC=F,2461.800048828125,USD,2024-07-31 03:00:00+00:00
GC=F,2466.0,USD,2024-07-31 04:00:00+00:00
GC=F,2462.5,USD,2024-07-31 05:00:00+00:00
GC=F,2466.199951171875,USD,2024-07-31 06:00:00+00:00
GC=F,2462.300048828125,USD,2024-07-31 07:00:00+00:00
GC=F,2466.5,USD,2024-07-31 08:00:00+00:00
GC=F,2465.800048828125,USD,2024-07-31 09:00:00+00:00
GC=F,2463.199951171875,USD,2024-07-31 10:00:00+00:00
GC=F,2464.300048828125,USD,2024-07-31 11:00:00+00:00
GC=F,2465.199951171875,USD,2024-07-31 12:00:00+00:00
GC=F,2471.199951171875,USD,2024-07-31 13:00:00+00:00
GC=F,2467.39990234375,USD,2024-07-31 14:00:00+00:00
GC=F,2468.0,USD,2024-07-31 15:00:00+00:00
GC=F,2472.0,USD,2024-07-31 16:00:00+00:00
GC=F,2471.199951171875,USD,2024-07-31 17:00:00+00:00
GC=F,2478.89990234375,USD,2024-07-31 18:00:00+00:00
GC=F,2495.300048828125,USD,2024-07-31 19:00:00+00:00
GC=F,2493.39990234375,USD,2024-07-31 20:00:00+00:00
GC=F,2492.39990234375,USD,2024-07-31 22:00:00+00:00
GC=F,2490.5,USD,2024-07-31 23:00:00+00:00
GC=F,2492.10009765625,USD,2024-08-01 00:00:00+00:00
GC=F,2495.5,USD,2024-08-01 01:00:00+00:00
GC=F,2485.5,USD,2024-08-01 02:00:00+00:00
GC=F,2487.10009765625,USD,2024-08-01 03:00:00+00:00
GC=F,2488.39990234375,USD,2024-08-01 04:00:00+00:00
GC=F,2491.0,USD,2024-08-01 05:00:00+00:00
GC=F,2489.10009765625,USD,2024-08-01 06:00:00+00:00
GC=F,2484.39990234375,USD,2024-08-01 07:00:00+00:00
GC=F,2478.10009765625,USD,2024-08-01 08:00:00+00:00
GC=F,2476.800048828125,USD,2024-08-01 09:00:00+00:00
GC=F,2479.199951171875,USD,2024-08-01 10:00:00+00:00
GC=F,2485.0,USD,2024-08-01 11:00:00+00:00
GC=F,2495.300048828125,USD,2024-08-01 12:00:00+00:00
GC=F,2497.800048828125,USD,2024-08-01 13:00:00+00:00
GC=F,2492.800048828125,USD,2024-08-01 14:00:00+00:00
GC=F,2489.39990234375,USD,2024-08-01 15:00:00+00:00
GC=F,2488.60009765625,USD,2024-08-01 16:00:00+00:00
GC=F,2483.199951171875,USD,2024-08-01 17:00:00+00:00
GC=F,2483.5,USD,2024-08-01 18:00:00+00:00
GC=F,2487.39990234375,USD,2024-08-01 19:00:00+00:00
GC=F,2490.89990234375,USD,2024-08-01 20:00:00+00:00
GC=F,2489.39990234375,USD,2024-08-01 22:00:00+00:00
GC=F,2489.89990234375,USD,2024-08-01 23:00:00+00:00
GC=F,2493.10009765625,USD,2024-08-02 00:00:00+00:00
GC=F,2491.60009765625,USD,2024-08-02 01:00:00+00:00
GC=F,2500.0,USD,2024-08-02 02:00:00+00:00
GC=F,2498.699951171875,USD,2024-08-02 03:00:00+00:00
GC=F,2502.10009765625,USD,2024-08-02 04:00:00+00:00
GC=F,2511.300048828125,USD,2024-08-02 05:00:00+00:00
GC=F,2509.800048828125,USD,2024-08-02 06:00:00+00:00
GC=F,2505.800048828125,USD,2024-08-02 07:00:00+00:00
GC=F,2506.0,USD,2024-08-02 08:00:00+00:00
GC=F,2508.300048828125,USD,2024-08-02 09:00:00+00:00
GC=F,2507.89990234375,USD,2024-08-02 10:00:00+00:00
GC=F,2503.5,USD,2024-08-02 11:00:00+00:00
GC=F,2517.10009765625,USD,2024-08-02 12:00:00+00:00
GC=F,2513.0,USD,2024-08-02 13:00:00+00:00
GC=F,2474.39990234375,USD,2024-08-02 14:00:00+00:00
GC=F,2476.10009765625,USD,2024-08-02 15:00:00+00:00
GC=F,2473.199951171875,USD,2024-08-02 16:00:00+00:00
GC=F,2470.5,USD,2024-08-02 17:00:00+00:00
GC=F,2471.89990234375,USD,2024-08-02 18:00:00+00:00
GC=F,2480.0,USD,2024-08-02 19:00:00+00:00
GC=F,2486.10009765625,USD,2024-08-02 20:00:00+00:00
GC=F,2483.5,USD,2024-08-04 22:00:00+00:00
GC=F,2483.10009765625,USD,2024-08-04 23:00:00+00:00
GC=F,2464.300048828125,USD,2024-08-05 00:00:00+00:00
GC=F,2481.60009765625,USD,2024-08-05 01:00:00+00:00
GC=F,2484.699951171875,USD,2024-08-05 02:00:00+00:00
GC=F,2493.60009765625,USD,2024-08-05 03:00:00+00:00
GC=F,2494.60009765625,USD,2024-08-05 04:00:00+00:00
GC=F,2479.699951171875,USD,2024-08-05 05:00:00+00:00
GC=F,2470.0,USD,2024-08-05 06:00:00+00:00
GC=F,2473.199951171875,USD,2024-08-05 07:00:00+00:00
GC=F,2465.800048828125,USD,2024-08-05 08:00:00+00:00
GC=F,2464.89990234375,USD,2024-08-05 09:00:00+00:00
GC=F,2449.10009765625,USD,2024-08-05 10:00:00+00:00
