ativo,preco,moeda,horario_coleta
BTC-USD,69828.109375,USD,2024-06-03 13:00:00+00:00
BTC-USD,68688.6484375,USD,2024-06-03 14:00:00+00:00
BTC-USD,69557.921875,USD,2024-06-03 15:00:00+00:00
BTC-USD,69032.7265625,USD,2024-06-03 16:00:00+00:00
BTC-USD,69245.03125,USD,2024-06-03 17:00:00+00:00
BTC-USD,69262.5625,USD,2024-06-03 18:00:00+00:00
BTC-USD,69084.828125,USD,2024-06-03 19:00:00+00:00
BTC-USD,69114.015625,USD,2024-06-03 20:00:00+00:00
BTC-USD,69061.75,USD,2024-06-03 21:00:00+00:00
BTC-USD,69034.4296875,USD,2024-06-03 22:00:00+00:00
BTC-USD,68803.3125,USD,2024-06-03 23:00:00+00:00
BTC-USD,69015.375,USD,2024-06-04 00:00:00+00:00
BTC-USD,69156.984375,USD,2024-06-04 01:00:00+00:00
BTC-USD,69093.9921875,USD,2024-06-04 02:00:00+00:00
BTC-USD,69163.0078125,USD,2024-06-04 03:00:00+00:00
BTC-USD,69048.484375,USD,2024-06-04 04:00:00+00:00
BTC-USD,68903.5078125,USD,2024-06-04 05:00:00+00:00
BTC-USD,68918.375,USD,2024-06-04 06:00:00+00:00
BTC-USD,68988.6484375,USD,2024-06-04 07:00:00+00:00
BTC-USD,68828.890625,USD,2024-06-04 08:00:00+00:00
BTC-USD,68668.9921875,USD,2024-06-04 09:00:00+00:00
BTC-USD,68880.265625,USD,2024-06-04 10:00:00+00:00
BTC-USD,68938.640625,USD,2024-06-04 11:00:00+00:00
BTC-USD,68897.3359375,USD,2024-06-04 12:00:00+00:00
BTC-USD,69649.9375,USD,2024-06-04 13:00:00+00:00
BTC-USD,69650.234375,USD,2024-06-04 14:00:00+00:00
BTC-USD,70428.234375,USD,2024-06-04 15:00:00+00:00
BTC-USD,70782.0703125,USD,2024-06-04 16:00:00+00:00
BTC-USD,70559.4453125,USD,2024-06-04 17:00:00+00:00
BTC-USD,70760.171875,USD,2024-06-04 18:00:00+00:00
BTC-USD,70427.25,USD,2024-06-04 19:00:00+00:00
BTC-USD,70453.1640625,USD,2024-06-04 20:00:00+00:00
BTC-USD,70622.859375,USD,2024-06-04 21:00:00+00:00
BTC-USD,70572.7734375,USD,2024-06-04 22:00:00+00:00
BTC-USD,70584.0703125,USD,2024-06-04 23:00:00+00:00
BTC-USD,70786.1640625,USD,2024-06-05 00:00:00+00:00
BTC-USD,71030.890625,USD,2024-06-05 01:00:00+00:00
BTC-USD,70855.875,USD,2024-06-05 02:00:00+00:00
BTC-USD,70956.3046875,USD,2024-06-05 03:00:00+00:00
BTC-USD,71191.3125,USD,2024-06-05 04:00:00+00:00
BTC-USD,71005.7109375,USD,2024-06-05 05:00:00+00:00
BTC-USD,71082.609375,USD,2024-06-05 06:00:00+00:00
BTC-USD,71206.0625,USD,2024-06-05 07:00:00+00:00
BTC-USD,70892.6796875,USD,2024-06-05 08:00:00+00:00
BTC-USD,70858.5,USD,2024-06-05 09:00:00+00:00
BTC-USD,70820.9921875,USD,2024-06-05 10:00:00+00:00
BTC-USD,70963.1953125,USD,2024-06-05 11:00:00+00:00
BTC-USD,70963.765625,USD,2024-06-05 12:00:00+00:00
BTC-USD,70765.9765625,USD,2024-06-05 13:00:00+00:00
BTC-USD,70934.140625,USD,2024-06-05 14:00:00+00:00
BTC-USD,71622.203125,USD,2024-06-05 15:00:00+00:00
BTC-USD,71341.0703125,USD,2024-06-05 16:00:00+00:00
BTC-USD,71639.0546875,USD,2024-06-05 17:00:00+00:00
BTC-USD,71122.859375,USD,2024-06-05 18:00:00+00:00
BTC-USD,71339.0078125,USD,2024-06-05 19:00:00+00:00
BTC-USD,71238.0078125,USD,2024-06-05 20:00:00+00:00
BTC-USD,71123.625,USD,2024-06-05 21:00:00+00:00
BTC-USD,71168.9609375,USD,2024-06-05 22:00:00+00:00
BTC-USD,71114.4609375,USD,2024-06-05 23:00:00+00:00
BTC-USD,70992.5,USD,2024-06-06 00:00:00+00:00
BTC-USD,71153.9140625,USD,2024-06-06 01:00:00+00:00
BTC-USD,71178.1796875,USD,2024-06-06 02:00:00+00:00
BTC-USD,71054.375,USD,2024-06-06 03:00:00+00:00
BTC-USD,71084.640625,USD,2024-06-06 04:00:00+00:00
BTC-USD,70907.8125,USD,2024-06-06 05:00:00+00:00
BTC-USD,70855.9375,USD,2024-06-06 06:00:00+00:00
BTC-USD,71012.1484375,USD,2024-06-06 07:00:00+00:00
BTC-USD,70929.9609375,USD,2024-06-06 08:00:00+00:00
BTC-USD,70979.1640625,USD,2024-06-06 09:00:00+00:00
BTC-USD,70982.3515625,USD,2024-06-06 10:00:00+00:00
BTC-USD,71141.4140625,USD,2024-06-06 11:00:00+00:00
BTC-USD,71138.5078125,USD,2024-06-06 12:00:00+00:00
BTC-USD,71258.5,USD,2024-06-06 13:00:00+00:00
BTC-USD,71452.5546875,USD,2024-06-06 14:00:00+00:00
BTC-USD,71264.640625,USD,2024-06-06 15:00:00+00:00
BTC-USD,70970.390625,USD,2024-06-06 16:00:00+00:00
BTC-USD,71075.2421875,USD,2024-06-06 17:00:00+00:00
BTC-USD,71067.7734375,USD,2024-06-06 18:00:00+00:00
BTC-USD,70462.375,USD,2024-06-06 19:00:00+00:00
BTC-USD,70700.78125,USD,2024-06-06 20:00:00+00:00
BTC-USD,70720.15625,USD,2024-06-06 21:00:00+00:00
BTC-USD,70864.21875,USD,2024-06-06 22:00:00+00:00
BTC-USD,70776.75,USD,2024-06-06 23:00:00+00:00
BTC-USD,70845.8359375,USD,2024-06-07 00:00:00+00:00
BTC-USD,70833.5546875,USD,2024-06-07 01:00:00+00:00
BTC-USD,70805.1171875,USD,2024-06-07 02:00:00+00:00
BTC-USD,70971.3671875,USD,2024-06-07 03:00:00+00:00
BTC-USD,71227.765625,USD,2024-06-07 04:00:00+00:00
BTC-USD,71289.484375,USD,2024-06-07 05:00:00+00:00
BTC-USD,71235.7265625,USD,2024-06-07 06:00:00+00:00
BTC-USD,71091.015625,USD,2024-06-07 07:00:00+00:00
BTC-USD,71055.6171875,USD,2024-06-07 08:00:00+00:00
BTC-USD,71240.8125,USD,2024-06-07 09:00:00+00:00
BTC-USD,71336.8359375,USD,2024-06-07 10:00:00+00:00
BTC-USD,71627.796875,USD,2024-06-07 11:00:00+00:00
BTC-USD,71152.890625,USD,2024-06-07 12:00:00+00:00
BTC-USD,71456.8203125,USD,2024-06-07 13:00:00+00:00
BTC-USD,71353.0390625,USD,2024-06-07 14:00:00+00:00
BTC-USD,71063.2890625,USD,2024-06-07 15:00:00+00:00
BTC-USD,70774.9140625,USD,2024-06-07 16:00:00+00:00
BTC-USD,69805.0859375,USD,2024-06-07 17:00:00+00:00
BTC-USD,69095.9765625,USD,2024-06-07 18:00:00+00:00
BTC-USD,69229.375,USD,2024-06-07 19:00:00+00:00
BTC-USD,69242.6875,USD,2024-06-07 20:00:00+00:00
BTC-USD,69232.8359375,USD,2024-06-07 21:00:00+00:00
BTC-USD,69455.3984375,USD,2024-06-07 22:00:00+00:00
BTC-USD,69347.9296875,USD,2024-06-07 23:00:00+00:00
BTC-USD,69377.84375,USD,2024-06-08 00:00:00+00:00
BTC-USD,69430.7109375,USD,2024-06-08 01:00:00+00:00
BTC-USD,69389.890625,USD,2024-06-08 02:00:00+00:00
BTC-USD,69413.6796875,USD,2024-06-08 03:00:00+00:00
BTC-USD,69301.921875,USD,2024-06-08 04:00:00+00:00
BTC-USD,69279.671875,USD,2024-06-08 05:00:00+00:00
BTC-USD,69302.0078125,USD,2024-06-08 06:00:00+00:00
BTC-USD,69507.140625,USD,2024-06-08 07:00:00+00:00
BTC-USD,69398.84375,USD,2024-06-08 08:00:00+00:00
BTC-USD,69419.2109375,USD,2024-06-08 09:00:00+00:00
BTC-USD,69429.4296875,USD,2024-06-08 10:00:00+00:00
BTC-USD,69364.8515625,USD,2024-06-08 11:00:00+00:00
BTC-USD,69321.609375,USD,2024-06-08 12:00:00+00:00
BTC-USD,69377.953125,USD,2024-06-08 13:00:00+00:00
BTC-USD,69425.6875,USD,2024-06-08 14:00:00+00:00
BTC-USD,69420.1171875,USD,2024-06-08 15:00:00+00:00
BTC-USD,69384.140625,USD,2024-06-08 16:00:00+00:00
BTC-USD,69437.2265625,USD,2024-06-08 17:00:00+00:00
BTC-USD,69447.1796875,USD,2024-06-08 18:00:00+00:00
BTC-USD,69460.453125,USD,2024-06-08 19:00:00+00:00
BTC-USD,69360.1953125,USD,2024-06-08 20:00:00+00:00
BTC-USD,69415.3125,USD,2024-06-08 21:00:00+00:00
BTC-USD,69331.4921875,USD,2024-06-08 22:00:00+00:00
BTC-USD,69303.7421875,USD,2024-06-08 23:00:00+00:00
BTC-USD,69262.515625,USD,2024-06-09 00:00:00+00:00
BTC-USD,69271.046875,USD,2024-06-09 01:00:00+00:00
BTC-USD,69188.875,USD,2024-06-09 02:00:00+00:00
BTC-USD,69258.6796875,USD,2024-06-09 03:00:00+00:00
BTC-USD,69299.71875,USD,2024-06-09 04:00:00+00:00
BTC-USD,69303.28125,USD,2024-06-09 05:00:00+00:00
BTC-USD,69378.8359375,USD,2024-06-09 06:00:00+00:00
BTC-USD,69291.3515625,USD,2024-06-09 07:00:00+00:00
BTC-USD,69344.75,USD,2024-06-09 08:00:00+00:00
BTC-USD,69358.6953125,USD,2024-06-09 09:00:00+00:00
BTC-USD,69342.4453125,USD,2024-06-09 10:00:00+00:00
BTC-USD,69358.0234375,USD,2024-06-09 11:00:00+00:00
BTC-USD,69699.328125,USD,2024-06-09 12:00:00+00:00
BTC-USD,69456.515625,USD,2024-06-09 13:00:00+00:00
BTC-USD,69480.9609375,USD,2024-06-09 14:00:00+00:00
BTC-USD,69538.890625,USD,2024-06-09 15:00:00+00:00
BTC-USD,69606.8984375,USD,2024-06-09 16:00:00+00:00
BTC-USD,69648.703125,USD,2024-06-09 17:00:00+00:00
BTC-USD,69718.75,USD,2024-06-09 18:00:00+00:00
BTC-USD,69712.5703125,USD,2024-06-09 19:00:00+00:00
BTC-USD,69681.5703125,USD,2024-06-09 20:00:00+00:00
BTC-USD,69726.0234375,USD,2024-06-09 21:00:00+00:00
BTC-USD,69611.546875,USD,2024-06-09 22:00:00+00:00
BTC-USD,69643.7734375,USD,2024-06-09 23:00:00+00:00
BTC-USD,69503.5859375,USD,2024-06-10 00:00:00+00:00
BTC-USD,69622.4921875,USD,2024-06-10 01:00:00+00:00
BTC-USD,69706.5859375,USD,2024-06-10 02:00:00+00:00
BTC-USD,69595.75,USD,2024-06-10 03:00:00+00:00
BTC-USD,69647.78125,USD,2024-06-10 04:00:00+00:00
BTC-USD,69527.2734375,USD,2024-06-10 05:00:00+00:00
BTC-USD,69416.1796875,USD,2024-06-10 06:00:00+00:00
BTC-USD,69295.65625,USD,2024-06-10 07:00:00+00:00
BTC-USD,69412.78125,USD,2024-06-10 08:00:00+00:00
BTC-USD,69412.1875,USD,2024-06-10 09:00:00+00:00
BTC-USD,69410.875,USD,2024-06-10 10:00:00+00:00
BTC-USD,69458.515625,USD,2024-06-10 11:00:00+00:00
BTC-USD,69346.640625,USD,2024-06-10 12:00:00+00:00
BTC-USD,69386.8046875,USD,2024-06-10 13:00:00+00:00
BTC-USD,69612.1484375,USD,2024-06-10 14:00:00+00:00
BTC-USD,70054.5390625,USD,2024-06-10 15:00:00+00:00
BTC-USD,69973.75,USD,2024-06-10 16:00:00+00:00
BTC-USD,69988.2734375,USD,2024-06-10 17:00:00+00:00
BTC-USD,69844.7890625,USD,2024-06-10 18:00:00+00:00
BTC-USD,69400.390625,USD,2024-06-10 19:00:00+00:00
BTC-USD,69643.9140625,USD,2024-06-10 20:00:00+00:00
BTC-USD,69560.96875,USD,2024-06-10 21:00:00+00:00
BTC-USD,69441.296875,USD,2024-06-10 22:00:00+00:00
BTC-USD,69517.796875,USD,2024-06-10 23:00:00+00:00
BTC-USD,69388.9453125,USD,2024-06-11 00:00:00+00:00
BTC-USD,68481.59375,USD,2024-06-11 01:00:00+00:00
BTC-USD,68217.640625,USD,2024-06-11 02:00:00+00:00
BTC-USD,68417.4453125,USD,2024-06-11 03:00:00+00:00
BTC-USD,68016.15625,USD,2024-06-11 04:00:00+00:00
BTC-USD,67840.1875,USD,2024-06-11 05:00:00+00:00
BTC-USD,67619.1484375,USD,2024-06-11 06:00:00+00:00
BTC-USD,67531.5625,USD,2024-06-11 07:00:00+00:00
BTC-USD,67497.359375,USD,2024-06-11 08:00:00+00:00
BTC-USD,67098.140625,USD,2024-06-11 09:00:00+00:00
BTC-USD,66886.6875,USD,2024-06-11 10:00:00+00:00
BTC-USD,66818.703125,USD,2024-06-11 11:00:00+00:00
BTC-USD,66993.7578125,USD,2024-06-11 12:00:00+00:00
BTC-USD,66705.875,USD,2024-06-11 13:00:00+00:00
BTC-USD,66867.71875,USD,2024-06-11 14:00:00+00:00
BTC-USD,66246.6015625,USD,2024-06-11 15:00:00+00:00
BTC-USD,66435.8125,USD,2024-06-11 16:00:00+00:00
BTC-USD,66750.6875,USD,2024-06-11 17:00:00+00:00
BTC-USD,67079.1015625,USD,2024-06-11 18:00:00+00:00
BTC-USD,67486.09375,USD,2024-06-11 19:00:00+00:00
BTC-USD,67233.9609375,USD,2024-06-11 20:00:00+00:00
BTC-USD,67380.09375,USD,2024-06-11 21:00:00+00:00
BTC-USD,67356.109375,USD,2024-06-11 22:00:00+00:00
BTC-USD,67347.59375,USD,2024-06-11 23:00:00+00:00
BTC-USD,67195.71875,USD,2024-06-12 00:00:00+00:00
BTC-USD,67082.2421875,USD,2024-06-12 01:00:00+00:00
BTC-USD,67405.3046875,USD,2024-06-12 02:00:00+00:00
BTC-USD,67396.0703125,USD,2024-06-12 03:00:00+00:00
BTC-USD,67443.453125,USD,2024-06-12 04:00:00+00:00
BTC-USD,67240.296875,USD,2024-06-12 05:00:00+00:00
BTC-USD,67287.171875,USD,2024-06-12 06:00:00+00:00
BTC-USD,67447.765625,USD,2024-06-12 07:00:00+00:00
BTC-USD,67385.5078125,USD,2024-06-12 08:00:00+00:00
BTC-USD,67756.9453125,USD,2024-06-12 09:00:00+00:00
BTC-USD,68000.65625,USD,2024-06-12 10:00:00+00:00
BTC-USD,67751.953125,USD,2024-06-12 11:00:00+00:00
BTC-USD,69384.7421875,USD,2024-06-12 12:00:00+00:00
BTC-USD,69344.8203125,USD,2024-06-12 13:00:00+00:00
BTC-USD,69928.65625,USD,2024-06-12 14:00:00+00:00
BTC-USD,69726.5859375,USD,2024-06-12 15:00:00+00:00
BTC-USD,69626.6484375,USD,2024-06-12 16:00:00+00:00
BTC-USD,69799.953125,USD,2024-06-12 17:00:00+00:00
BTC-USD,68794.1953125,USD,2024-06-12 18:00:00+00:00
BTC-USD,67500.0390625,USD,2024-06-12 19:00:00+00:00
BTC-USD,68085.8828125,USD,2024-06-12 20:00:00+00:00
BTC-USD,68527.8671875,USD,2024-06-12 21:00:00+00:00
BTC-USD,68317.75,USD,2024-06-12 22:00:00+00:00
BTC-USD,68228.5859375,USD,2024-06-12 23:00:00+00:00
BTC-USD,68319.2890625,USD,2024-06-13 00:00:00+00:00
BTC-USD,68014.2890625,USD,2024-06-13 01:00:00+00:00
BTC-USD,67729.8828125,USD,2024-06-13 02:00:00+00:00
BTC-USD,67414.734375,USD,2024-06-13 03:00:00+00:00
BTC-USD,67362.9375,USD,2024-06-13 04:00:00+00:00
BTC-USD,67586.046875,USD,2024-06-13 05:00:00+00:00
BTC-USD,67518.8125,USD,2024-06-13 06:00:00+00:00
BTC-USD,67691.65625,USD,2024-06-13 07:00:00+00:00
BTC-USD,67561.0390625,USD,2024-06-13 08:00:00+00:00
BTC-USD,67414.4296875,USD,2024-06-13 09:00:00+00:00
BTC-USD,67817.921875,USD,2024-06-13 10:00:00+00:00
BTC-USD,67706.984375,USD,2024-06-13 11:00:00+00:00
BTC-USD,67695.1875,USD,2024-06-13 12:00:00+00:00
BTC-USD,67555.34375,USD,2024-06-13 13:00:00+00:00
BTC-USD,67367.4453125,USD,2024-06-13 14:00:00+00:00
BTC-USD,66391.078125,USD,2024-06-13 15:00:00+00:00
BTC-USD,66965.8046875,USD,2024-06-13 16:00:00+00:00
BTC-USD,66887.484375,USD,2024-06-13 17:00:00+00:00
BTC-USD,66862.59375,USD,2024-06-13 18:00:00+00:00
BTC-USD,66687.46875,USD,2024-06-13 19:00:00+00:00
BTC-USD,66647.09375,USD,2024-06-13 20:00:00+00:00
BTC-USD,66916.734375,USD,2024-06-13 21:00:00+00:00
BTC-USD,66857.8515625,USD,2024-06-13 22:00:00+00:00
BTC-USD,66751.0546875,USD,2024-06-13 23:00:00+00:00
BTC-USD,66686.6875,USD,2024-06-14 00:00:00+00:00
BTC-USD,66758.8671875,USD,2024-06-14 01:00:00+00:00
BTC-USD,66972.8359375,USD,2024-06-14 02:00:00+00:00
BTC-USD,66697.5625,USD,2024-06-14 03:00:00+00:00
BTC-USD,66692.78125,USD,2024-06-14 04:00:00+00:00
BTC-USD,67033.5859375,USD,2024-06-14 05:00:00+00:00
BTC-USD,66937.296875,USD,2024-06-14 06:00:00+00:00
BTC-USD,66911.6953125,USD,2024-06-14 07:00:00+00:00
BTC-USD,67118.3203125,USD,2024-06-14 08:00:00+00:00
BTC-USD,66888.3515625,USD,2024-06-14 09:00:00+00:00
BTC-USD,66836.8515625,USD,2024-06-14 10:00:00+00:00
BTC-USD,66979.0703125,USD,2024-06-14 11:00:00+00:00
BTC-USD,67043.71875,USD,2024-06-14 12:00:00+00:00
BTC-USD,67104.234375,USD,2024-06-14 13:00:00+00:00
BTC-USD,66946.1484375,USD,2024-06-14 14:00:00+00:00
BTC-USD,66339.578125,USD,2024-06-14 15:00:00+00:00
BTC-USD,65236.2421875,USD,2024-06-14 16:00:00+00:00
BTC-USD,65359.04296875,USD,2024-06-14 17:00:00+00:00
BTC-USD,65476.671875,USD,2024-06-14 18:00:00+00:00
BTC-USD,65513.09375,USD,2024-06-14 19:00:00+00:00
BTC-USD,65717.9921875,USD,2024-06-14 20:00:00+00:00
BTC-USD,66195.8125,USD,2024-06-14 21:00:00+00:00
BTC-USD,65979.484375,USD,2024-06-14 22:00:00+00:00
BTC-USD,66010.328125,USD,2024-06-14 23:00:00+00:00
BTC-USD,66186.234375,USD,2024-06-15 00:00:00+00:00
BTC-USD,66053.515625,USD,2024-06-15 01:00:00+00:00
BTC-USD,66177.6953125,USD,2024-06-15 02:00:00+00:00
BTC-USD,66211.7734375,USD,2024-06-15 03:00:00+00:00
BTC-USD,66217.28125,USD,2024-06-15 04:00:00+00:00
BTC-USD,66199.984375,USD,2024-06-15 05:00:00+00:00
BTC-USD,66138.9921875,USD,2024-06-15 06:00:00+00:00
BTC-USD,66027.9296875,USD,2024-06-15 07:00:00+00:00
BTC-USD,66167.4609375,USD,2024-06-15 08:00:00+00:00
BTC-USD,66167.0703125,USD,2024-06-15 09:00:00+00:00
BTC-USD,66264.1953125,USD,2024-06-15 10:00:00+00:00
BTC-USD,66280.4453125,USD,2024-06-15 11:00:00+00:00
BTC-USD,66278.203125,USD,2024-06-15 12:00:00+00:00
BTC-USD,66233.875,USD,2024-06-15 13:00:00+00:00
BTC-USD,66186.8984375,USD,2024-06-15 14:00:00+00:00
BTC-USD,66270.0390625,USD,2024-06-15 15:00:00+00:00
BTC-USD,66161.28125,USD,2024-06-15 16:00:00+00:00
BTC-USD,66225.390625,USD,2024-06-15 17:00:00+00:00
BTC-USD,66121.6953125,USD,2024-06-15 18:00:00+00:00
BTC-USD,66120.8828125,USD,2024-06-15 19:00:00+00:00
BTC-USD,66015.8515625,USD,2024-06-15 20:00:00+00:00
BTC-USD,66097.765625,USD,2024-06-15 21:00:00+00:00
BTC-USD,66161.4453125,USD,2024-06-15 22:00:00+00:00
BTC-USD,66188.1875,USD,2024-06-15 23:00:00+00:00
BTC-USD,66134.078125,USD,2024-06-16 00:00:00+00:00
BTC-USD,66121.6484375,USD,2024-06-16 01:00:00+00:00
BTC-USD,66093.9921875,USD,2024-06-16 02:00:00+00:00
BTC-USD,66103.5703125,USD,2024-06-16 03:00:00+00:00
BTC-USD,66132.21875,USD,2024-06-16 04:00:00+00:00
BTC-USD,66222.2265625,USD,2024-06-16 05:00:00+00:00
BTC-USD,66269.6484375,USD,2024-06-16 06:00:00+00:00
BTC-USD,66228.0703125,USD,2024-06-16 07:00:00+00:00
BTC-USD,66233.46875,USD,2024-06-16 08:00:00+00:00
BTC-USD,66342.40625,USD,2024-06-16 09:00:00+00:00
BTC-USD,66640.921875,USD,2024-06-16 10:00:00+00:00
BTC-USD,66442.4765625,USD,2024-06-16 11:00:00+00:00
BTC-USD,66541.28125,USD,2024-06-16 12:00:00+00:00
BTC-USD,66693.6015625,USD,2024-06-16 13:00:00+00:00
BTC-USD,66504.03125,USD,2024-06-16 14:00:00+00:00
BTC-USD,66650.28125,USD,2024-06-16 15:00:00+00:00
BTC-USD,66551.1640625,USD,2024-06-16 16:00:00+00:00
BTC-USD,66546.3125,USD,2024-06-16 17:00:00+00:00
BTC-USD,66548.53125,USD,2024-06-16 18:00:00+00:00
BTC-USD,66505.4765625,USD,2024-06-16 19:00:00+00:00
BTC-USD,66461.8671875,USD,2024-06-16 20:00:00+00:00
BTC-USD,66478.2890625,USD,2024-06-16 21:00:00+00:00
BTC-USD,66705.8125,USD,2024-06-16 22:00:00+00:00
BTC-USD,66625.3828125,USD,2024-06-16 23:00:00+00:00
BTC-USD,66524.25,USD,2024-06-17 00:00:00+00:00
BTC-USD,66433.1015625,USD,2024-06-17 01:00:00+00:00
BTC-USD,66309.6953125,USD,2024-06-17 02:00:00+00:00
BTC-USD,66210.671875,USD,2024-06-17 03:00:00+00:00
BTC-USD,66394.9140625,USD,2024-06-17 04:00:00+00:00
BTC-USD,66304.75,USD,2024-06-17 05:00:00+00:00
BTC-USD,66086.1484375,USD,2024-06-17 06:00:00+00:00
BTC-USD,66158.4453125,USD,2024-06-17 07:00:00+00:00
BTC-USD,66160.4921875,USD,2024-06-17 08:00:00+00:00
BTC-USD,65692.1640625,USD,2024-06-17 09:00:00+00:00
BTC-USD,65805.0078125,USD,2024-06-17 10:00:00+00:00
BTC-USD,65780.0078125,USD,2024-06-17 11:00:00+00:00
BTC-USD,65539.6328125,USD,2024-06-17 12:00:00+00:00
BTC-USD,65231.2265625,USD,2024-06-17 13:00:00+00:00
BTC-USD,65364.19140625,USD,2024-06-17 14:00:00+00:00
BTC-USD,65302.8203125,USD,2024-06-17 15:00:00+00:00
BTC-USD,65826.0390625,USD,2024-06-17 16:00:00+00:00
BTC-USD,66475.6328125,USD,2024-06-17 17:00:00+00:00
BTC-USD,67022.5234375,USD,2024-06-17 18:00:00+00:00
BTC-USD,66610.546875,USD,2024-06-17 19:00:00+00:00
BTC-USD,66419.2265625,USD,2024-06-17 20:00:00+00:00
BTC-USD,66547.8359375,USD,2024-06-17 21:00:00+00:00
BTC-USD,66650.2265625,USD,2024-06-17 22:00:00+00:00
BTC-USD,66524.96875,USD,2024-06-17 23:00:00+00:00
BTC-USD,65723.0390625,USD,2024-06-18 00:00:00+00:00
BTC-USD,65079.96484375,USD,2024-06-18 01:00:00+00:00
BTC-USD,65462.22265625,USD,2024-06-18 02:00:00+00:00
BTC-USD,65506.62890625,USD,2024-06-18 03:00:00+00:00
BTC-USD,65612.1875,USD,2024-06-18 04:00:00+00:00
BTC-USD,65573.65625,USD,2024-06-18 05:00:00+00:00
BTC-USD,65422.125,USD,2024-06-18 06:00:00+00:00
BTC-USD,65661.203125,USD,2024-06-18 07:00:00+00:00
BTC-USD,65730.7734375,USD,2024-06-18 08:00:00+00:00
BTC-USD,65502.40234375,USD,2024-06-18 09:00:00+00:00
BTC-USD,65432.87890625,USD,2024-06-18 10:00:00+00:00
BTC-USD,65368.92578125,USD,2024-06-18 11:00:00+00:00
BTC-USD,65181.0625,USD,2024-06-18 12:00:00+00:00
BTC-USD,64797.24609375,USD,2024-06-18 13:00:00+00:00
BTC-USD,64688.7578125,USD,2024-06-18 14:00:00+00:00
BTC-USD,64622.93359375,USD,2024-06-18 15:00:00+00:00
BTC-USD,64595.890625,USD,2024-06-18 16:00:00+00:00
BTC-USD,64599.48828125,USD,2024-06-18 17:00:00+00:00
BTC-USD,64664.97265625,USD,2024-06-18 18:00:00+00:00
BTC-USD,64511.13671875,USD,2024-06-18 19:00:00+00:00
BTC-USD,64920.8515625,USD,2024-06-18 20:00:00+00:00
BTC-USD,65213.12890625,USD,2024-06-18 21:00:00+00:00
BTC-USD,65230.31640625,USD,2024-06-18 22:00:00+00:00
BTC-USD,65164.90625,USD,2024-06-18 23:00:00+00:00
BTC-USD,65148.921875,USD,2024-06-19 00:00:00+00:00
BTC-USD,64993.0078125,USD,2024-06-19 01:00:00+00:00
BTC-USD,65342.69140625,USD,2024-06-19 02:00:00+00:00
BTC-USD,65439.8359375,USD,2024-06-19 03:00:00+00:00
BTC-USD,65435.52734375,USD,2024-06-19 04:00:00+00:00
BTC-USD,65448.51953125,USD,2024-06-19 05:00:00+00:00
BTC-USD,65566.65625,USD,2024-06-19 06:00:00+00:00
BTC-USD,65304.87109375,USD,2024-06-19 07:00:00+00:00
BTC-USD,65156.12890625,USD,2024-06-19 08:00:00+00:00
BTC-USD,65216.94140625,USD,2024-06-19 09:00:00+00:00
BTC-USD,65436.984375,USD,2024-06-19 10:00:00+00:00
BTC-USD,65200.44921875,USD,2024-06-19 11:00:00+00:00
BTC-USD,65173.1953125,USD,2024-06-19 12:00:00+00:00
BTC-USD,65053.859375,USD,2024-06-19 13:00:00+00:00
BTC-USD,64886.87890625,USD,2024-06-19 14:00:00+00:00
BTC-USD,64841.109375,USD,2024-06-19 15:00:00+00:00
BTC-USD,64921.79296875,USD,2024-06-19 16:00:00+00:00
BTC-USD,65046.90625,USD,2024-06-19 17:00:00+00:00
BTC-USD,64940.80859375,USD,2024-06-19 18:00:00+00:00
BTC-USD,64865.9375,USD,2024-06-19 19:00:00+00:00
BTC-USD,64839.48828125,USD,2024-06-19 20:00:00+00:00
BTC-USD,65021.86328125,USD,2024-06-19 21:00:00+00:00
BTC-USD,64831.16796875,USD,2024-06-19 22:00:00+00:00
BTC-USD,64951.1953125,USD,2024-06-19 23:00:00+00:00
BTC-USD,65046.95703125,USD,2024-06-20 00:00:00+00:00
BTC-USD,65124.625,USD,2024-06-20 01:00:00+00:00
BTC-USD,65155.921875,USD,2024-06-20 02:00:00+00:00
BTC-USD,65138.71484375,USD,2024-06-20 03:00:00+00:00
BTC-USD,65274.99609375,USD,2024-06-20 04:00:00+00:00
BTC-USD,65557.609375,USD,2024-06-20 05:00:00+00:00
BTC-USD,65417.24609375,USD,2024-06-20 06:00:00+00:00
BTC-USD,65809.078125,USD,2024-06-20 07:00:00+00:00
BTC-USD,65665.03125,USD,2024-06-20 08:00:00+00:00
BTC-USD,65686.8671875,USD,2024-06-20 09:00:00+00:00
BTC-USD,66095.5234375,USD,2024-06-20 10:00:00+00:00
BTC-USD,66131.28125,USD,2024-06-20 11:00:00+00:00
BTC-USD,65949.6328125,USD,2024-06-20 12:00:00+00:00
BTC-USD,65174.91796875,USD,2024-06-20 13:00:00+00:00
BTC-USD,64927.89453125,USD,2024-06-20 14:00:00+00:00
BTC-USD,64807.93359375,USD,2024-06-20 15:00:00+00:00
BTC-USD,64793.11328125,USD,2024-06-20 16:00:00+00:00
BTC-USD,64927.7109375,USD,2024-06-20 17:00:00+00:00
BTC-USD,65092.609375,USD,2024-06-20 18:00:00+00:00
BTC-USD,64928.515625,USD,2024-06-20 19:00:00+00:00
BTC-USD,65047.03515625,USD,2024-06-20 20:00:00+00:00
BTC-USD,65005.94140625,USD,2024-06-20 21:00:00+00:00
